NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Samut Sakhon,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Samut Songkhram,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Saraburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Satun,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Songkhla,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Sukhothai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Suphan Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Surat Thani,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Trang,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Trat,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uttaradit,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Yala,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
